policy,knowledge,objective,min_gain_sec,max_count_imbalance,p50,p95,p99,ttft_p50,ttft_p95,ttft_p99,tokens_per_sec,mean_gpu_busy,mean_slot_occupancy,pending_p95,waiting_p95,waiting_fraction,assignments,max_pending,overrides,seed
guarded_ttft_helix,helix,ttft,0.0,1,10.132769087582258,36.022063634944764,41.97475684074402,0.1350445924525019,6.8962493509144736,7.899595156882427,716.7744440052594,0.9264762684877123,0.5460339799542403,78.05000000000001,30.05000000000001,0.8366666666666667,"[153, 147]","[45, 46]",113,2
guarded_ttft_oracle,oracle,ttft,0.0,1,10.325676096316347,36.127043064865326,41.953894430308694,0.1425586100451124,6.726802583463808,8.14637459186023,719.8104109537326,0.9306516024082372,0.5486856024028852,78.05000000000001,30.05000000000001,0.8366666666666667,"[152, 148]","[46, 44]",117,2
guarded_ttft_helix,helix,ttft,0.25,1,9.949195770990551,36.163439964991284,41.488136213612506,0.12282464855839947,7.565264632159481,9.711850273682256,719.1347659269107,0.9186015853122493,0.5484046424593416,77.05000000000001,29.05000000000001,0.8366666666666667,"[158, 142]","[44, 44]",44,2
guarded_ttft_oracle,oracle,ttft,0.25,1,9.910033549913502,36.04451498139546,41.70870956294455,0.11223573534896758,7.317659557377352,9.499152180275155,717.3636013692989,0.916402074030328,0.5464914795557579,76.0,28.0,0.8366666666666667,"[158, 142]","[44, 43]",46,2
guarded_ttft_helix,helix,ttft,0.75,1,9.972461484310765,36.162088650955766,41.50206572501446,0.1136017336764592,7.515345749314235,9.476223099102365,722.8559797352445,0.923264051378016,0.5508248071648004,75.0,27.0,0.8366666666666667,"[158, 142]","[43, 44]",37,2
guarded_ttft_oracle,oracle,ttft,0.75,1,10.107357449567644,35.926048203589545,40.919265890926106,0.1248383862255551,7.627313139575989,9.981003608116223,717.154238866367,0.9174101763941278,0.5458045519909067,78.05000000000001,30.05000000000001,0.8366666666666667,"[150, 150]","[45, 47]",45,2
guarded_ttft_helix,helix,ttft,0.0,2,10.40345751783449,35.88416892507215,41.885059710435044,0.14266287216645424,6.818931498812411,9.082171630979776,715.7257328317265,0.9128378651458631,0.5488226874994493,78.05000000000001,30.05000000000001,0.8233333333333334,"[140, 160]","[44, 47]",126,2
guarded_ttft_oracle,oracle,ttft,0.0,2,10.443067360299928,36.2343324067506,41.902417459118595,0.13016686222503182,6.63924021902579,9.054177302131531,724.8718424785338,0.9246920037404929,0.5526142757705437,78.05000000000001,30.05000000000001,0.8233333333333334,"[147, 153]","[45, 47]",132,2
guarded_ttft_helix,helix,ttft,0.25,2,9.912086483191631,36.01653331254554,41.77330789492011,0.12822042013151957,7.113986195536035,8.984037717045778,712.7317631652573,0.9095923721342372,0.5439206031930147,75.05000000000001,27.05000000000001,0.8366666666666667,"[157, 143]","[45, 43]",53,2
guarded_ttft_oracle,oracle,ttft,0.25,2,10.107357449567644,36.26166816291901,41.863536378407765,0.14780804067999043,6.7331544712887075,7.910389456378567,721.9705451935456,0.9221657885223458,0.550525423570792,77.05000000000001,29.05000000000001,0.8366666666666667,"[156, 144]","[46, 44]",52,2
guarded_ttft_helix,helix,ttft,0.75,2,10.06250023444623,36.10518530093687,41.793962127199464,0.11872097950411487,7.120954782548866,8.500494051997435,722.4223104653158,0.9224843838755258,0.5506995790425382,75.0,27.0,0.8366666666666667,"[154, 146]","[44, 45]",40,2
guarded_ttft_oracle,oracle,ttft,0.75,2,10.139295675846494,35.922169323989756,41.5352095724244,0.1396473839696597,7.492504563144584,9.343249266324149,718.4280569354373,0.9188842544458503,0.5478518617715258,79.05000000000001,31.05000000000001,0.8366666666666667,"[153, 147]","[45, 47]",46,2
guarded_completion_helix,helix,completion,0.0,0,10.495145287376012,36.086636918842956,42.374003173694355,0.14258216641903232,7.057928460431344,8.61190438122562,711.0809133054202,0.9090235663590067,0.5422205034368286,78.0,30.0,0.8333333333333334,"[150, 150]","[45, 46]",53,2
guarded_completion_oracle,oracle,completion,0.0,0,10.242414046020755,36.150854224120195,41.6648315329456,0.13460683023370734,7.222807176870961,9.986943637515244,724.4980295377812,0.9339266317957156,0.5527915533421166,78.05000000000001,30.05000000000001,0.83,"[146, 154]","[45, 45]",72,2
guarded_completion_helix,helix,completion,0.25,0,9.900848029509035,36.04940284294807,41.81380535851221,0.14206836410971135,7.1652912705871525,8.616880829824069,704.6647183950014,0.9069868903577059,0.5351520345192708,76.05000000000001,28.05000000000001,0.8266666666666667,"[154, 146]","[45, 44]",68,2
guarded_completion_oracle,oracle,completion,0.25,0,10.10636548627626,36.055315314726386,41.67124174535871,0.15276394636853396,7.253952957699385,8.766934245456873,713.611509853304,0.9217420628141619,0.542455889699247,77.05000000000001,29.05000000000001,0.85,"[152, 148]","[46, 45]",36,2
guarded_completion_helix,helix,completion,0.75,0,9.902079385491968,36.15460043807433,41.54840194829115,0.11907917928021661,7.553920066254639,8.999041178500235,725.4950790609805,0.9256831269640586,0.5535547071148397,75.05000000000001,27.05000000000001,0.8366666666666667,"[155, 145]","[44, 45]",18,2
guarded_completion_oracle,oracle,completion,0.75,0,10.210204963475203,35.99879253066923,41.27623053714342,0.14218383467456874,6.637728569889514,8.377970600922945,709.0003379954086,0.9166414748932732,0.5389586281056226,79.05000000000001,31.05000000000001,0.8433333333333334,"[153, 147]","[46, 45]",36,2
guarded_completion_helix,helix,completion,0.0,1,10.2581071862408,35.99640347766431,41.958210330583974,0.1307456572935437,6.711727290261776,8.3893109111144,717.3457757726474,0.9194977497697621,0.5461284214752002,79.05000000000001,31.05000000000001,0.8433333333333334,"[157, 143]","[46, 45]",95,2
guarded_completion_oracle,oracle,completion,0.0,1,10.108710233282688,36.154474680357794,41.776257661592965,0.13565244707172885,6.674467975780927,8.10877134518676,722.5829117240559,0.9330553501392573,0.5496880916610642,79.05000000000001,31.05000000000001,0.8333333333333334,"[149, 151]","[46, 45]",83,2
guarded_completion_helix,helix,completion,0.25,1,10.25924608396169,36.018785473482446,40.400292105273195,0.12948176694829527,7.171128773866736,9.704319096687604,722.417181723058,0.9287581641156882,0.5500090829237066,79.05000000000001,31.05000000000001,0.8366666666666667,"[143, 157]","[45, 46]",76,2
guarded_completion_oracle,oracle,completion,0.25,1,10.139167649739196,36.19843198743168,41.901898559987906,0.11594103421715829,6.672341733229612,8.518823636567678,721.8207999130009,0.9244537100336798,0.5497966614402279,78.05000000000001,30.05000000000001,0.8466666666666667,"[149, 151]","[44, 46]",61,2
guarded_completion_helix,helix,completion,0.75,1,10.10616695044287,35.79321350345072,42.01214762907182,0.13630980000755955,6.928749533128742,8.283709344246631,708.9306194123251,0.9063100180397623,0.5426069497446124,78.05000000000001,30.05000000000001,0.8366666666666667,"[151, 149]","[45, 47]",50,2
guarded_completion_oracle,oracle,completion,0.75,1,10.255371548470425,36.05807890091745,41.45235999346663,0.1308338846281245,6.761189995951696,8.136853179461518,724.5295713572166,0.9310524508377178,0.5512661824720485,78.05000000000001,30.05000000000001,0.8466666666666667,"[149, 151]","[45, 46]",23,2
guarded_completion_helix,helix,completion,0.0,2,10.447895121822755,36.09101246283483,42.04284533173049,0.1388640810639501,6.907859476801001,8.647327232228973,722.4937993225358,0.925248482954208,0.5509909225290541,79.05000000000001,31.05000000000001,0.8433333333333334,"[151, 149]","[44, 47]",96,2
guarded_completion_oracle,oracle,completion,0.0,2,10.063586461474824,36.052401083241165,41.593606889515215,0.11913206435192691,6.64724476424156,8.2161804385507,725.3422866379074,0.9373169440440179,0.5514083069768222,78.05000000000001,30.05000000000001,0.8333333333333334,"[152, 148]","[45, 45]",105,2
guarded_completion_helix,helix,completion,0.25,2,10.389726251621486,35.93261743292645,40.852932789539054,0.14373004404671264,7.082418525919832,10.041327316078968,720.1604339854277,0.9255296565290705,0.5474296686213844,78.05000000000001,30.05000000000001,0.8433333333333334,"[150, 150]","[46, 44]",91,2
guarded_completion_oracle,oracle,completion,0.25,2,10.069289264066459,36.23169032283534,41.96873219731262,0.1166485034207767,6.608962396860303,8.144662215385127,724.9924175030645,0.9297393664620004,0.5510688111086421,78.05000000000001,30.05000000000001,0.8466666666666667,"[151, 149]","[46, 45]",51,2
guarded_completion_helix,helix,completion,0.75,2,9.989175342654638,36.04944175083812,41.63376184606513,0.1450249797198424,7.686899419325454,9.473710364721716,720.974331938451,0.9207565887750266,0.5500762290244211,77.0,29.0,0.84,"[162, 138]","[46, 43]",63,2
guarded_completion_oracle,oracle,completion,0.75,2,10.284704046089178,36.206585732032174,41.58773226912436,0.12207684233966631,6.716263103796902,8.484406873735724,723.8526248698564,0.929646101915917,0.5508532420505117,78.05000000000001,30.05000000000001,0.8433333333333334,"[150, 150]","[45, 45]",36,2
